"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height;"SEO title";"SEO descr";"SEO keywords";"FB title";"FB descr"
769023466542;;;;;"MacBook Pro 2019 15"" - Серебристый - 256";;;;;;;;;Ys34inmyKvhY26H2IRhL;;0;0;0;0;;;;;
951861167402;;;;;"MacBook Pro 2019 15"" - Серебристый - 256";;;;;;;"Цвет:Серебристый;Память:256";;Ys34inmyKvhY26H2IRhL;769023466542;0;0;0;0;;;;;
959595136732;;;;;"MacBook Pro 2019 15"" - Серебристый - 256";;;;;;;"Цвет:Серебристый;Память:256";;Ys34inmyKvhY26H2IRhL;769023466542;0;0;0;0;;;;;
485246279672;;;;;"MacBook Pro 2019 15"" - Серебристый - 256";;;;;;;"Цвет:Серебристый;Память:256";;Ys34inmyKvhY26H2IRhL;769023466542;0;0;0;0;;;;;
681961090142;;;;;"MacBook Pro 2019 15"" - Серебристый - 256";;;;;;;"Цвет:Серебристый;Память:256";;Ys34inmyKvhY26H2IRhL;769023466542;0;0;0;0;;;;;
579003910482;;;;;"MacBook Pro 2019 15"" - Серебристый - 512";;;;;;;;;xjUVDoEEKC51Jv2vdRUx;;0;0;0;0;;;;;
984246165002;;;;;"MacBook Pro 2019 15"" - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;xjUVDoEEKC51Jv2vdRUx;579003910482;0;0;0;0;;;;;
898176556982;;;;;"MacBook Pro 2019 15"" - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;xjUVDoEEKC51Jv2vdRUx;579003910482;0;0;0;0;;;;;
652160993362;;;;;"MacBook Pro 2019 15"" - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;xjUVDoEEKC51Jv2vdRUx;579003910482;0;0;0;0;;;;;
253825500332;;;;;"MacBook Pro 2019 15"" - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;xjUVDoEEKC51Jv2vdRUx;579003910482;0;0;0;0;;;;;
133130221122;;;;;"MacBook Pro 2019 15"" - Серебристый - 1024";;;;;;;;;vgrxkcea8OFZ3GNoSI16;;0;0;0;0;;;;;
682479141132;;;;;"MacBook Pro 2019 15"" - Серебристый - 1024";;;;;;;"Цвет:Серебристый;Память:1024";;vgrxkcea8OFZ3GNoSI16;133130221122;0;0;0;0;;;;;
921033999722;;;;;"MacBook Pro 2019 15"" - Серебристый - 1024";;;;;;;"Цвет:Серебристый;Память:1024";;vgrxkcea8OFZ3GNoSI16;133130221122;0;0;0;0;;;;;
273446507142;;;;;"MacBook Pro 2019 15"" - Серебристый - 1024";;;;;;;"Цвет:Серебристый;Память:1024";;vgrxkcea8OFZ3GNoSI16;133130221122;0;0;0;0;;;;;
359834480942;;;;;"MacBook Pro 2019 15"" - Серебристый - 1024";;;;;;;"Цвет:Серебристый;Память:1024";;vgrxkcea8OFZ3GNoSI16;133130221122;0;0;0;0;;;;;
258328594532;;;;;"MacBook Pro 2019 16"" - Серебристый - 256";;;;;;;;;SEvu6ykYcm7KXgdLOcUO;;0;0;0;0;;;;;
842076237932;;;;;"MacBook Pro 2019 16"" - Серебристый - 256";;;;;;;"Цвет:Серебристый;Память:256";;SEvu6ykYcm7KXgdLOcUO;258328594532;0;0;0;0;;;;;
349302050962;;;;;"MacBook Pro 2019 16"" - Серебристый - 256";;;;;;;"Цвет:Серебристый;Память:256";;SEvu6ykYcm7KXgdLOcUO;258328594532;0;0;0;0;;;;;
140274288082;;;;;"MacBook Pro 2019 16"" - Серебристый - 256";;;;;;;"Цвет:Серебристый;Память:256";;SEvu6ykYcm7KXgdLOcUO;258328594532;0;0;0;0;;;;;
817098931372;;;;;"MacBook Pro 2019 16"" - Серебристый - 256";;;;;;;"Цвет:Серебристый;Память:256";;SEvu6ykYcm7KXgdLOcUO;258328594532;0;0;0;0;;;;;
835582318952;;;;;"MacBook Pro 2019 16"" - Серебристый - 512";;;;;;;;;ZIAIYC8NyOkAxPEpfDc8;;0;0;0;0;;;;;
699966920122;;;;;"MacBook Pro 2019 16"" - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;ZIAIYC8NyOkAxPEpfDc8;835582318952;0;0;0;0;;;;;
561253409682;;;;;"MacBook Pro 2019 16"" - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;ZIAIYC8NyOkAxPEpfDc8;835582318952;0;0;0;0;;;;;
479909577182;;;;;"MacBook Pro 2019 16"" - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;ZIAIYC8NyOkAxPEpfDc8;835582318952;0;0;0;0;;;;;
532923697632;;;;;"MacBook Pro 2019 16"" - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;ZIAIYC8NyOkAxPEpfDc8;835582318952;0;0;0;0;;;;;
357703939412;;;;;"MacBook Pro 2019 16"" - Серебристый - 1024";;;;;;;;;vJKpDI0lvTX77J9f6pXO;;0;0;0;0;;;;;
819170814712;;;;;"MacBook Pro 2019 16"" - Серебристый - 1024";;;;;;;"Цвет:Серебристый;Память:1024";;vJKpDI0lvTX77J9f6pXO;357703939412;0;0;0;0;;;;;
496162889122;;;;;"MacBook Pro 2019 16"" - Серебристый - 1024";;;;;;;"Цвет:Серебристый;Память:1024";;vJKpDI0lvTX77J9f6pXO;357703939412;0;0;0;0;;;;;
996495680962;;;;;"MacBook Pro 2019 16"" - Серебристый - 1024";;;;;;;"Цвет:Серебристый;Память:1024";;vJKpDI0lvTX77J9f6pXO;357703939412;0;0;0;0;;;;;
120168745102;;;;;"MacBook Pro 2019 16"" - Серебристый - 1024";;;;;;;"Цвет:Серебристый;Память:1024";;vJKpDI0lvTX77J9f6pXO;357703939412;0;0;0;0;;;;;
141174021802;;;;;"MacBook Pro 2019 16"" - Серый космос - 256";;;;;;;;;Hn7eR7kRtRYYMSChnxFY;;0;0;0;0;;;;;
551447328232;;;;;"MacBook Pro 2019 16"" - Серый космос - 256";;;;;;;"Цвет:Серый космос;Память:256";;Hn7eR7kRtRYYMSChnxFY;141174021802;0;0;0;0;;;;;
805170085022;;;;;"MacBook Pro 2019 16"" - Серый космос - 256";;;;;;;"Цвет:Серый космос;Память:256";;Hn7eR7kRtRYYMSChnxFY;141174021802;0;0;0;0;;;;;
219589256352;;;;;"MacBook Pro 2019 16"" - Серый космос - 256";;;;;;;"Цвет:Серый космос;Память:256";;Hn7eR7kRtRYYMSChnxFY;141174021802;0;0;0;0;;;;;
425562328532;;;;;"MacBook Pro 2019 16"" - Серый космос - 256";;;;;;;"Цвет:Серый космос;Память:256";;Hn7eR7kRtRYYMSChnxFY;141174021802;0;0;0;0;;;;;
538506656392;;;;;"MacBook Pro 2019 16"" - Серый космос - 512";;;;;;;;;CXF8nmOBeuuy1G3bEY4d;;0;0;0;0;;;;;
394931699332;;;;;"MacBook Pro 2019 16"" - Серый космос - 512";;;;;;;"Цвет:Серый космос;Память:512";;CXF8nmOBeuuy1G3bEY4d;538506656392;0;0;0;0;;;;;
432358892742;;;;;"MacBook Pro 2019 16"" - Серый космос - 512";;;;;;;"Цвет:Серый космос;Память:512";;CXF8nmOBeuuy1G3bEY4d;538506656392;0;0;0;0;;;;;
403865352912;;;;;"MacBook Pro 2019 16"" - Серый космос - 512";;;;;;;"Цвет:Серый космос;Память:512";;CXF8nmOBeuuy1G3bEY4d;538506656392;0;0;0;0;;;;;
288475420082;;;;;"MacBook Pro 2019 16"" - Серый космос - 512";;;;;;;"Цвет:Серый космос;Память:512";;CXF8nmOBeuuy1G3bEY4d;538506656392;0;0;0;0;;;;;
700303934602;;;;;"MacBook Pro 2019 16"" - Серый космос - 1024";;;;;;;;;UbafO697zcKXSS5yhiLn;;0;0;0;0;;;;;
508400267592;;;;;"MacBook Pro 2019 16"" - Серый космос - 1024";;;;;;;"Цвет:Серый космос;Память:1024";;UbafO697zcKXSS5yhiLn;700303934602;0;0;0;0;;;;;
116770207972;;;;;"MacBook Pro 2019 16"" - Серый космос - 1024";;;;;;;"Цвет:Серый космос;Память:1024";;UbafO697zcKXSS5yhiLn;700303934602;0;0;0;0;;;;;
282833179592;;;;;"MacBook Pro 2019 16"" - Серый космос - 1024";;;;;;;"Цвет:Серый космос;Память:1024";;UbafO697zcKXSS5yhiLn;700303934602;0;0;0;0;;;;;
255274439582;;;;;"MacBook Pro 2019 16"" - Серый космос - 1024";;;;;;;"Цвет:Серый космос;Память:1024";;UbafO697zcKXSS5yhiLn;700303934602;0;0;0;0;;;;;
922212900832;;;;;"MacBook Air M1 2020 - Золото - 128";;;;;;;;;TR8Si3SVELOKvtZm5edK;;0;0;0;0;;;;;
189171964772;;;;;"MacBook Air M1 2020 - Золото - 128";;;;;;;"Цвет:Золото;Память:128";;TR8Si3SVELOKvtZm5edK;922212900832;0;0;0;0;;;;;
570228097322;;;;;"MacBook Air M1 2020 - Золото - 128";;;;;;;"Цвет:Золото;Память:128";;TR8Si3SVELOKvtZm5edK;922212900832;0;0;0;0;;;;;
107124973702;;;;;"MacBook Air M1 2020 - Золото - 128";;;;;;;"Цвет:Золото;Память:128";;TR8Si3SVELOKvtZm5edK;922212900832;0;0;0;0;;;;;
717557284002;;;;;"MacBook Air M1 2020 - Золото - 128";;;;;;;"Цвет:Золото;Память:128";;TR8Si3SVELOKvtZm5edK;922212900832;0;0;0;0;;;;;
426944001632;;;;;"MacBook Air M1 2020 - Золото - 256";;;;;;;;;L1Cm33GGrC5MDbpvItLu;;0;0;0;0;;;;;
572772071402;;;;;"MacBook Air M1 2020 - Золото - 256";;;;;;;"Цвет:Золото;Память:256";;L1Cm33GGrC5MDbpvItLu;426944001632;0;0;0;0;;;;;
220277168362;;;;;"MacBook Air M1 2020 - Золото - 256";;;;;;;"Цвет:Золото;Память:256";;L1Cm33GGrC5MDbpvItLu;426944001632;0;0;0;0;;;;;
539627112942;;;;;"MacBook Air M1 2020 - Золото - 256";;;;;;;"Цвет:Золото;Память:256";;L1Cm33GGrC5MDbpvItLu;426944001632;0;0;0;0;;;;;
801249407412;;;;;"MacBook Air M1 2020 - Золото - 256";;;;;;;"Цвет:Золото;Память:256";;L1Cm33GGrC5MDbpvItLu;426944001632;0;0;0;0;;;;;
201933088342;;;;;"MacBook Air M1 2020 - Золото - 512";;;;;;;;;U8Ig0YaEYfiP72Iopocp;;0;0;0;0;;;;;
764955973282;;;;;"MacBook Air M1 2020 - Золото - 512";;;;;;;"Цвет:Золото;Память:512";;U8Ig0YaEYfiP72Iopocp;201933088342;0;0;0;0;;;;;
290953541312;;;;;"MacBook Air M1 2020 - Золото - 512";;;;;;;"Цвет:Золото;Память:512";;U8Ig0YaEYfiP72Iopocp;201933088342;0;0;0;0;;;;;
564156276142;;;;;"MacBook Air M1 2020 - Золото - 512";;;;;;;"Цвет:Золото;Память:512";;U8Ig0YaEYfiP72Iopocp;201933088342;0;0;0;0;;;;;
403820875312;;;;;"MacBook Air M1 2020 - Золото - 512";;;;;;;"Цвет:Золото;Память:512";;U8Ig0YaEYfiP72Iopocp;201933088342;0;0;0;0;;;;;
886351252992;;;;;"MacBook Air M1 2020 - Серебристый - 128";;;;;;;;;tlC4yVPy7Mj4JmxjCReP;;0;0;0;0;;;;;
257748760492;;;;;"MacBook Air M1 2020 - Серебристый - 128";;;;;;;"Цвет:Серебристый;Память:128";;tlC4yVPy7Mj4JmxjCReP;886351252992;0;0;0;0;;;;;
412344845572;;;;;"MacBook Air M1 2020 - Серебристый - 128";;;;;;;"Цвет:Серебристый;Память:128";;tlC4yVPy7Mj4JmxjCReP;886351252992;0;0;0;0;;;;;
173276266182;;;;;"MacBook Air M1 2020 - Серебристый - 128";;;;;;;"Цвет:Серебристый;Память:128";;tlC4yVPy7Mj4JmxjCReP;886351252992;0;0;0;0;;;;;
581694960652;;;;;"MacBook Air M1 2020 - Серебристый - 128";;;;;;;"Цвет:Серебристый;Память:128";;tlC4yVPy7Mj4JmxjCReP;886351252992;0;0;0;0;;;;;
911871515522;;;;;"MacBook Air M1 2020 - Серебристый - 256";;;;;;;;;bsxPaavd4tmZAV7b12lo;;0;0;0;0;;;;;
194475939592;;;;;"MacBook Air M1 2020 - Серебристый - 256";;;;;;;"Цвет:Серебристый;Память:256";;bsxPaavd4tmZAV7b12lo;911871515522;0;0;0;0;;;;;
623182911012;;;;;"MacBook Air M1 2020 - Серебристый - 256";;;;;;;"Цвет:Серебристый;Память:256";;bsxPaavd4tmZAV7b12lo;911871515522;0;0;0;0;;;;;
873360683752;;;;;"MacBook Air M1 2020 - Серебристый - 256";;;;;;;"Цвет:Серебристый;Память:256";;bsxPaavd4tmZAV7b12lo;911871515522;0;0;0;0;;;;;
600531336392;;;;;"MacBook Air M1 2020 - Серебристый - 256";;;;;;;"Цвет:Серебристый;Память:256";;bsxPaavd4tmZAV7b12lo;911871515522;0;0;0;0;;;;;
867689371882;;;;;"MacBook Air M1 2020 - Серебристый - 512";;;;;;;;;SkeABYN6hz5a7EH0LVz6;;0;0;0;0;;;;;
159950787062;;;;;"MacBook Air M1 2020 - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;SkeABYN6hz5a7EH0LVz6;867689371882;0;0;0;0;;;;;
416558700002;;;;;"MacBook Air M1 2020 - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;SkeABYN6hz5a7EH0LVz6;867689371882;0;0;0;0;;;;;
418033017282;;;;;"MacBook Air M1 2020 - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;SkeABYN6hz5a7EH0LVz6;867689371882;0;0;0;0;;;;;
346954579792;;;;;"MacBook Air M1 2020 - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;SkeABYN6hz5a7EH0LVz6;867689371882;0;0;0;0;;;;;
981172407232;;;;;"MacBook Air M1 2020 - Серый космос - 128";;;;;;;;;5hl81e8AbpvYgge5HMJ8;;0;0;0;0;;;;;
468352925462;;;;;"MacBook Air M1 2020 - Серый космос - 128";;;;;;;"Цвет:Серый космос;Память:128";;5hl81e8AbpvYgge5HMJ8;981172407232;0;0;0;0;;;;;
858337209922;;;;;"MacBook Air M1 2020 - Серый космос - 128";;;;;;;"Цвет:Серый космос;Память:128";;5hl81e8AbpvYgge5HMJ8;981172407232;0;0;0;0;;;;;
398802344582;;;;;"MacBook Air M1 2020 - Серый космос - 128";;;;;;;"Цвет:Серый космос;Память:128";;5hl81e8AbpvYgge5HMJ8;981172407232;0;0;0;0;;;;;
276435921252;;;;;"MacBook Air M1 2020 - Серый космос - 128";;;;;;;"Цвет:Серый космос;Память:128";;5hl81e8AbpvYgge5HMJ8;981172407232;0;0;0;0;;;;;
843169538732;;;;;"MacBook Air M1 2020 - Серый космос - 256";;;;;;;;;OEefmlxBejChSOIffCZi;;0;0;0;0;;;;;
318707491942;;;;;"MacBook Air M1 2020 - Серый космос - 256";;;;;;;"Цвет:Серый космос;Память:256";;OEefmlxBejChSOIffCZi;843169538732;0;0;0;0;;;;;
653559206662;;;;;"MacBook Air M1 2020 - Серый космос - 256";;;;;;;"Цвет:Серый космос;Память:256";;OEefmlxBejChSOIffCZi;843169538732;0;0;0;0;;;;;
852829714762;;;;;"MacBook Air M1 2020 - Серый космос - 256";;;;;;;"Цвет:Серый космос;Память:256";;OEefmlxBejChSOIffCZi;843169538732;0;0;0;0;;;;;
695491256002;;;;;"MacBook Air M1 2020 - Серый космос - 256";;;;;;;"Цвет:Серый космос;Память:256";;OEefmlxBejChSOIffCZi;843169538732;0;0;0;0;;;;;
648135382622;;;;;"MacBook Air M1 2020 - Серый космос - 512";;;;;;;;;by6vvhY2z5jC5PdrHRU1;;0;0;0;0;;;;;
679936946002;;;;;"MacBook Air M1 2020 - Серый космос - 512";;;;;;;"Цвет:Серый космос;Память:512";;by6vvhY2z5jC5PdrHRU1;648135382622;0;0;0;0;;;;;
474454229782;;;;;"MacBook Air M1 2020 - Серый космос - 512";;;;;;;"Цвет:Серый космос;Память:512";;by6vvhY2z5jC5PdrHRU1;648135382622;0;0;0;0;;;;;
388239668392;;;;;"MacBook Air M1 2020 - Серый космос - 512";;;;;;;"Цвет:Серый космос;Память:512";;by6vvhY2z5jC5PdrHRU1;648135382622;0;0;0;0;;;;;
101562755922;;;;;"MacBook Air M1 2020 - Серый космос - 512";;;;;;;"Цвет:Серый космос;Память:512";;by6vvhY2z5jC5PdrHRU1;648135382622;0;0;0;0;;;;;
719233947922;;;;;"MacBook Pro 2020 13"" - Серебристый - 512";;;;;;;;;NDO7LVNOMCaFboZ28XpL;;0;0;0;0;;;;;
417413211752;;;;;"MacBook Pro 2020 13"" - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;NDO7LVNOMCaFboZ28XpL;719233947922;0;0;0;0;;;;;
793285799732;;;;;"MacBook Pro 2020 13"" - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;NDO7LVNOMCaFboZ28XpL;719233947922;0;0;0;0;;;;;
494134088812;;;;;"MacBook Pro 2020 13"" - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;NDO7LVNOMCaFboZ28XpL;719233947922;0;0;0;0;;;;;
781613676112;;;;;"MacBook Pro 2020 13"" - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;NDO7LVNOMCaFboZ28XpL;719233947922;0;0;0;0;;;;;
616694738162;;;;;"MacBook Pro 2020 13"" - Серебристый - 1024";;;;;;;;;ONy4gGm8R9CaIEIoKAxM;;0;0;0;0;;;;;
173797889742;;;;;"MacBook Pro 2020 13"" - Серебристый - 1024";;;;;;;"Цвет:Серебристый;Память:1024";;ONy4gGm8R9CaIEIoKAxM;616694738162;0;0;0;0;;;;;
520603390622;;;;;"MacBook Pro 2020 13"" - Серебристый - 1024";;;;;;;"Цвет:Серебристый;Память:1024";;ONy4gGm8R9CaIEIoKAxM;616694738162;0;0;0;0;;;;;
941577221582;;;;;"MacBook Pro 2020 13"" - Серебристый - 1024";;;;;;;"Цвет:Серебристый;Память:1024";;ONy4gGm8R9CaIEIoKAxM;616694738162;0;0;0;0;;;;;
643289346742;;;;;"MacBook Pro 2020 13"" - Серебристый - 1024";;;;;;;"Цвет:Серебристый;Память:1024";;ONy4gGm8R9CaIEIoKAxM;616694738162;0;0;0;0;;;;;
748738399832;;;;;"MacBook Pro 2020 13"" - Серый космос - 512";;;;;;;;;4azvJBN8IEfG0JBnYFBx;;0;0;0;0;;;;;
615755803202;;;;;"MacBook Pro 2020 13"" - Серый космос - 512";;;;;;;"Цвет:Серый космос;Память:512";;4azvJBN8IEfG0JBnYFBx;748738399832;0;0;0;0;;;;;
225515650532;;;;;"MacBook Pro 2020 13"" - Серый космос - 512";;;;;;;"Цвет:Серый космос;Память:512";;4azvJBN8IEfG0JBnYFBx;748738399832;0;0;0;0;;;;;
654444497942;;;;;"MacBook Pro 2020 13"" - Серый космос - 512";;;;;;;"Цвет:Серый космос;Память:512";;4azvJBN8IEfG0JBnYFBx;748738399832;0;0;0;0;;;;;
128796310892;;;;;"MacBook Pro 2020 13"" - Серый космос - 512";;;;;;;"Цвет:Серый космос;Память:512";;4azvJBN8IEfG0JBnYFBx;748738399832;0;0;0;0;;;;;
716918412472;;;;;"MacBook Pro 2020 13"" - Серый космос - 1024";;;;;;;;;X1t3rtbB3Jm8GFNEBMPK;;0;0;0;0;;;;;
411536586462;;;;;"MacBook Pro 2020 13"" - Серый космос - 1024";;;;;;;"Цвет:Серый космос;Память:1024";;X1t3rtbB3Jm8GFNEBMPK;716918412472;0;0;0;0;;;;;
867126053692;;;;;"MacBook Pro 2020 13"" - Серый космос - 1024";;;;;;;"Цвет:Серый космос;Память:1024";;X1t3rtbB3Jm8GFNEBMPK;716918412472;0;0;0;0;;;;;
883169397852;;;;;"MacBook Pro 2020 13"" - Серый космос - 1024";;;;;;;"Цвет:Серый космос;Память:1024";;X1t3rtbB3Jm8GFNEBMPK;716918412472;0;0;0;0;;;;;
887365743112;;;;;"MacBook Pro 2020 13"" - Серый космос - 1024";;;;;;;"Цвет:Серый космос;Память:1024";;X1t3rtbB3Jm8GFNEBMPK;716918412472;0;0;0;0;;;;;
299608947782;;;;;"MacBook Pro 2021 14"" - Серебристый - 512";;;;;;;;;f1jDY16GOFoRvVygS0L4;;0;0;0;0;;;;;
465937282922;;;;;"MacBook Pro 2021 14"" - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;f1jDY16GOFoRvVygS0L4;299608947782;0;0;0;0;;;;;
991339700442;;;;;"MacBook Pro 2021 14"" - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;f1jDY16GOFoRvVygS0L4;299608947782;0;0;0;0;;;;;
375945614812;;;;;"MacBook Pro 2021 14"" - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;f1jDY16GOFoRvVygS0L4;299608947782;0;0;0;0;;;;;
618731700262;;;;;"MacBook Pro 2021 14"" - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;f1jDY16GOFoRvVygS0L4;299608947782;0;0;0;0;;;;;
345145776282;;;;;"MacBook Pro 2021 14"" - Серебристый - 1024";;;;;;;;;Z8D0uVVAmAmGBOvAFcf2;;0;0;0;0;;;;;
225417590592;;;;;"MacBook Pro 2021 14"" - Серебристый - 1024";;;;;;;"Цвет:Серебристый;Память:1024";;Z8D0uVVAmAmGBOvAFcf2;345145776282;0;0;0;0;;;;;
250685970642;;;;;"MacBook Pro 2021 14"" - Серебристый - 1024";;;;;;;"Цвет:Серебристый;Память:1024";;Z8D0uVVAmAmGBOvAFcf2;345145776282;0;0;0;0;;;;;
391544862592;;;;;"MacBook Pro 2021 14"" - Серебристый - 1024";;;;;;;"Цвет:Серебристый;Память:1024";;Z8D0uVVAmAmGBOvAFcf2;345145776282;0;0;0;0;;;;;
146747724682;;;;;"MacBook Pro 2021 14"" - Серебристый - 1024";;;;;;;"Цвет:Серебристый;Память:1024";;Z8D0uVVAmAmGBOvAFcf2;345145776282;0;0;0;0;;;;;
719141807012;;;;;"MacBook Pro 2021 14"" - Серый космос - 512";;;;;;;;;Lvrs5jb4BsIaO0gTumv9;;0;0;0;0;;;;;
267035298112;;;;;"MacBook Pro 2021 14"" - Серый космос - 512";;;;;;;"Цвет:Серый космос;Память:512";;Lvrs5jb4BsIaO0gTumv9;719141807012;0;0;0;0;;;;;
386346482052;;;;;"MacBook Pro 2021 14"" - Серый космос - 512";;;;;;;"Цвет:Серый космос;Память:512";;Lvrs5jb4BsIaO0gTumv9;719141807012;0;0;0;0;;;;;
424982955592;;;;;"MacBook Pro 2021 14"" - Серый космос - 512";;;;;;;"Цвет:Серый космос;Память:512";;Lvrs5jb4BsIaO0gTumv9;719141807012;0;0;0;0;;;;;
518189772182;;;;;"MacBook Pro 2021 14"" - Серый космос - 512";;;;;;;"Цвет:Серый космос;Память:512";;Lvrs5jb4BsIaO0gTumv9;719141807012;0;0;0;0;;;;;
936142303322;;;;;"MacBook Pro 2021 14"" - Серый космос - 1024";;;;;;;;;f3MJflGIC3LI8yXavAUC;;0;0;0;0;;;;;
949796522822;;;;;"MacBook Pro 2021 14"" - Серый космос - 1024";;;;;;;"Цвет:Серый космос;Память:1024";;f3MJflGIC3LI8yXavAUC;936142303322;0;0;0;0;;;;;
272575560672;;;;;"MacBook Pro 2021 14"" - Серый космос - 1024";;;;;;;"Цвет:Серый космос;Память:1024";;f3MJflGIC3LI8yXavAUC;936142303322;0;0;0;0;;;;;
118432181552;;;;;"MacBook Pro 2021 14"" - Серый космос - 1024";;;;;;;"Цвет:Серый космос;Память:1024";;f3MJflGIC3LI8yXavAUC;936142303322;0;0;0;0;;;;;
338364910392;;;;;"MacBook Pro 2021 14"" - Серый космос - 1024";;;;;;;"Цвет:Серый космос;Память:1024";;f3MJflGIC3LI8yXavAUC;936142303322;0;0;0;0;;;;;
565712260062;;;;;"MacBook Pro 2021 16"" - Серебристый - 512";;;;;;;;;fdjBYI4g2Fku41PzJHXl;;0;0;0;0;;;;;
960125627712;;;;;"MacBook Pro 2021 16"" - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;fdjBYI4g2Fku41PzJHXl;565712260062;0;0;0;0;;;;;
544369302022;;;;;"MacBook Pro 2021 16"" - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;fdjBYI4g2Fku41PzJHXl;565712260062;0;0;0;0;;;;;
129786762392;;;;;"MacBook Pro 2021 16"" - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;fdjBYI4g2Fku41PzJHXl;565712260062;0;0;0;0;;;;;
261809090552;;;;;"MacBook Pro 2021 16"" - Серебристый - 512";;;;;;;"Цвет:Серебристый;Память:512";;fdjBYI4g2Fku41PzJHXl;565712260062;0;0;0;0;;;;;
793128770482;;;;;"MacBook Pro 2021 16"" - Серебристый - 1024";;;;;;;;;cnXrVIezDJaJFXc5j1Bb;;0;0;0;0;;;;;
674918257722;;;;;"MacBook Pro 2021 16"" - Серебристый - 1024";;;;;;;"Цвет:Серебристый;Память:1024";;cnXrVIezDJaJFXc5j1Bb;793128770482;0;0;0;0;;;;;
968798439582;;;;;"MacBook Pro 2021 16"" - Серебристый - 1024";;;;;;;"Цвет:Серебристый;Память:1024";;cnXrVIezDJaJFXc5j1Bb;793128770482;0;0;0;0;;;;;
773531621112;;;;;"MacBook Pro 2021 16"" - Серебристый - 1024";;;;;;;"Цвет:Серебристый;Память:1024";;cnXrVIezDJaJFXc5j1Bb;793128770482;0;0;0;0;;;;;
804566438082;;;;;"MacBook Pro 2021 16"" - Серебристый - 1024";;;;;;;"Цвет:Серебристый;Память:1024";;cnXrVIezDJaJFXc5j1Bb;793128770482;0;0;0;0;;;;;
670792514902;;;;;"MacBook Pro 2021 16"" - Серый космос - 512";;;;;;;;;dkGC9bL5kAGGHVcjSma8;;0;0;0;0;;;;;
647146012002;;;;;"MacBook Pro 2021 16"" - Серый космос - 512";;;;;;;"Цвет:Серый космос;Память:512";;dkGC9bL5kAGGHVcjSma8;670792514902;0;0;0;0;;;;;
566936080182;;;;;"MacBook Pro 2021 16"" - Серый космос - 512";;;;;;;"Цвет:Серый космос;Память:512";;dkGC9bL5kAGGHVcjSma8;670792514902;0;0;0;0;;;;;
517748822642;;;;;"MacBook Pro 2021 16"" - Серый космос - 512";;;;;;;"Цвет:Серый космос;Память:512";;dkGC9bL5kAGGHVcjSma8;670792514902;0;0;0;0;;;;;
624993709322;;;;;"MacBook Pro 2021 16"" - Серый космос - 512";;;;;;;"Цвет:Серый космос;Память:512";;dkGC9bL5kAGGHVcjSma8;670792514902;0;0;0;0;;;;;
878446959712;;;;;"MacBook Pro 2021 16"" - Серый космос - 1024";;;;;;;;;5oAVe7Df6RiVAh0beiAR;;0;0;0;0;;;;;
658581471682;;;;;"MacBook Pro 2021 16"" - Серый космос - 1024";;;;;;;"Цвет:Серый космос;Память:1024";;5oAVe7Df6RiVAh0beiAR;878446959712;0;0;0;0;;;;;
849045637712;;;;;"MacBook Pro 2021 16"" - Серый космос - 1024";;;;;;;"Цвет:Серый космос;Память:1024";;5oAVe7Df6RiVAh0beiAR;878446959712;0;0;0;0;;;;;
619981312842;;;;;"MacBook Pro 2021 16"" - Серый космос - 1024";;;;;;;"Цвет:Серый космос;Память:1024";;5oAVe7Df6RiVAh0beiAR;878446959712;0;0;0;0;;;;;
114040103752;;;;;"MacBook Pro 2021 16"" - Серый космос - 1024";;;;;;;"Цвет:Серый космос;Память:1024";;5oAVe7Df6RiVAh0beiAR;878446959712;0;0;0;0;;;;;
582678983692;;;;;"MacBook Pro 2022 13"" - Серебристый - 512";;;;;;;;;DJzDiPKygH6BM7vTiO3K;;0;0;0;0;;;;;
